Customer_ID,Join_Date,Tenure_Months,Churn_Flag,Churn_Date,Customer_Segment,Region,Contract_Type,Payment_Method,Monthly_Charges,Usage_Score,Support_Tickets,Satisfaction_Score
CUST19014,2021-08-14,44,No,,Retail,South,Monthly,Debit Card,685.4,60,5,5
CUST19015,2022-05-02,46,No,,Corporate,West,Annual,Credit Card,526.78,5,2,4
CUST19016,2021-06-28,41,Yes,2022-08-26,Retail,East,Monthly,UPI,533.24,9,1,4
CUST19017,2022-09-29,44,No,,Retail,West,Annual,Credit Card,844.97,69,2,2
CUST19018,2023-02-27,32,Yes,2024-11-27,Corporate,South,Quarterly,Debit Card,647.24,22,3,1
CUST19019,2021-06-16,31,Yes,2023-06-09,SME,West,Quarterly,UPI,590.76,50,0,3
CUST19020,2022-10-25,16,No,,Retail,North,Monthly,Credit Card,660.83,29,4,5
CUST19021,2021-10-27,32,No,,SME,South,Monthly,UPI,866.2,80,2,5
CUST19022,2021-02-04,44,Yes,2021-03-13,Retail,West,Annual,Credit Card,986.54,70,1,3
CUST19023,2022-02-11,42,No,,Corporate,North,Monthly,UPI,358.41,36,1,1
CUST19024,2021-11-10,34,Yes,2023-10-19,SME,West,Monthly,Debit Card,379.92,83,2,5
CUST19025,2023-03-27,35,No,,Retail,East,Quarterly,Debit Card,652.87,95,3,4
CUST19026,2023-01-13,37,Yes,2023-02-26,Retail,West,Monthly,Credit Card,562.02,88,3,2
CUST19027,2022-12-28,16,Yes,2025-03-08,SME,West,Annual,Debit Card,649.04,83,1,3
CUST19028,2023-04-06,21,No,,SME,North,Quarterly,UPI,394.51,67,4,5
CUST19029,2024-01-30,13,No,,Corporate,North,Quarterly,UPI,482.02,54,1,2
CUST19030,2022-07-23,18,Yes,2023-03-02,Retail,North,Monthly,Credit Card,656.0,56,4,1
CUST19031,2022-07-30,2,No,,Retail,West,Monthly,UPI,831.62,82,1,4
CUST19032,2021-03-03,33,Yes,2023-02-05,SME,South,Annual,Credit Card,661.82,53,0,3
CUST19033,2022-01-04,41,No,,Corporate,North,Quarterly,UPI,655.13,96,2,1
CUST19034,2021-04-04,18,Yes,2022-09-16,SME,East,Quarterly,UPI,593.18,96,1,4
CUST19035,2023-09-11,28,No,,SME,West,Monthly,Credit Card,740.77,63,3,4
CUST19036,2023-11-16,37,No,,SME,West,Annual,UPI,480.93,99,1,4
CUST19037,2024-02-19,35,No,,Retail,East,Monthly,Credit Card,715.12,83,1,4
CUST19038,2021-02-19,37,No,,Corporate,South,Quarterly,Credit Card,459.66,26,1,2
CUST19039,2023-06-02,12,Yes,2023-07-07,SME,East,Monthly,Debit Card,668.06,83,0,3
CUST19040,2023-02-03,40,Yes,2023-06-27,Retail,West,Quarterly,Debit Card,778.4,88,0,5
CUST19041,2021-02-05,8,No,,SME,South,Annual,Credit Card,638.81,6,4,3
CUST19042,2021-04-10,25,No,,Corporate,South,Quarterly,Debit Card,490.79,15,3,4
CUST19043,2021-11-25,7,Yes,2022-02-28,Corporate,West,Quarterly,UPI,250.0,85,2,5
CUST19044,2022-12-07,2,No,,Retail,North,Quarterly,UPI,523.11,88,3,1
CUST19045,2021-08-09,33,No,,Retail,North,Monthly,Credit Card,551.65,62,2,1
CUST19046,2022-07-21,33,No,,Retail,North,Monthly,UPI,785.57,95,1,5
CUST19047,2023-09-23,40,No,,SME,East,Quarterly,UPI,945.56,57,6,3
CUST19048,2023-10-19,23,Yes,2025-12-07,SME,East,Annual,Credit Card,929.39,22,0,4
CUST19049,2021-04-20,5,No,,Retail,North,Annual,UPI,759.03,64,2,4
CUST19050,2021-05-29,14,No,,Retail,South,Monthly,Debit Card,430.78,29,0,3
CUST19051,2022-02-10,8,No,,Retail,North,Annual,Credit Card,465.12,32,1,1
CUST19052,2022-11-30,20,Yes,2023-04-03,Retail,North,Monthly,UPI,630.94,46,2,3
CUST19053,2023-10-14,18,Yes,2024-05-11,SME,East,Quarterly,Debit Card,370.09,17,1,4
CUST19054,2024-02-27,23,No,,SME,West,Quarterly,Credit Card,599.88,15,0,2
CUST19055,2021-04-18,29,No,,Retail,North,Monthly,Credit Card,614.84,86,4,1
CUST19056,2022-01-24,7,Yes,2024-02-15,SME,South,Quarterly,Debit Card,292.77,34,1,4
CUST19057,2022-03-01,24,No,,Corporate,East,Quarterly,Debit Card,688.8,83,2,5
CUST19058,2022-03-23,46,No,,Retail,North,Annual,UPI,841.16,60,1,5
CUST19059,2023-07-07,25,Yes,2023-08-24,SME,North,Quarterly,UPI,443.92,87,0,2
CUST19060,2023-12-28,14,No,,SME,West,Monthly,UPI,550.85,48,1,1
CUST19061,2023-12-26,38,No,,SME,South,Quarterly,UPI,909.38,96,5,1
CUST19062,2022-10-18,3,No,,Retail,East,Monthly,Credit Card,619.34,39,3,5
CUST19063,2021-11-17,46,No,,Retail,East,Annual,Debit Card,549.93,63,0,4
CUST19064,2022-12-20,14,No,,Retail,South,Quarterly,Credit Card,853.13,94,3,5
CUST19065,2022-12-29,3,No,,Retail,East,Monthly,UPI,883.07,62,1,4
CUST19066,2022-08-03,42,Yes,2024-02-08,SME,West,Monthly,Debit Card,485.62,55,1,4
CUST19067,2022-03-23,9,No,,Retail,South,Quarterly,Debit Card,734.03,36,1,2
CUST19068,2021-07-29,7,No,,SME,South,Monthly,Debit Card,634.82,85,7,1
CUST19069,2023-04-29,26,No,,Retail,East,Monthly,Credit Card,336.18,91,4,5
CUST19070,2022-01-05,7,No,,Retail,South,Monthly,UPI,582.74,55,1,2
CUST19071,2022-07-31,7,No,,Retail,North,Annual,Debit Card,641.6,75,0,2
CUST19072,2022-11-20,44,No,,Retail,West,Monthly,Debit Card,539.4,50,3,3
CUST19073,2023-03-01,36,Yes,2023-08-01,Retail,North,Monthly,Debit Card,898.72,65,2,4
CUST19074,2023-09-19,13,No,,SME,North,Quarterly,Credit Card,577.84,14,4,2
CUST19075,2021-06-12,3,Yes,2022-04-01,Corporate,East,Monthly,UPI,1072.13,99,1,1
CUST19076,2023-09-04,20,No,,Retail,North,Annual,UPI,933.96,13,1,1
CUST19077,2021-12-16,9,Yes,2023-01-26,Retail,North,Monthly,Debit Card,728.07,69,2,2
CUST19078,2022-11-01,22,No,,Corporate,East,Monthly,UPI,923.22,70,0,1
CUST19079,2022-03-02,45,No,,Retail,South,Annual,Debit Card,799.4,6,2,3
CUST19080,2021-11-23,33,No,,SME,South,Quarterly,Credit Card,672.79,39,2,1
CUST19081,2024-02-04,23,No,,Corporate,South,Quarterly,UPI,1049.2,54,0,3
CUST19082,2021-09-12,23,No,,SME,South,Annual,UPI,463.07,55,2,3
CUST19083,2021-12-24,38,No,,Corporate,North,Quarterly,Debit Card,962.15,74,0,4
CUST19084,2022-03-20,26,No,,Retail,South,Monthly,UPI,410.38,40,1,5
CUST19085,2021-04-23,32,No,,Corporate,South,Quarterly,UPI,728.41,97,2,1
CUST19086,2023-11-20,28,No,,SME,South,Monthly,Credit Card,708.54,22,0,2
CUST19087,2022-06-08,30,No,,Retail,South,Monthly,Debit Card,281.33,7,1,1
CUST19088,2022-11-20,40,No,,SME,South,Monthly,UPI,649.71,46,0,4
CUST19089,2023-09-18,17,No,,SME,West,Quarterly,UPI,692.94,79,1,4
CUST19090,2021-02-15,18,No,,Corporate,South,Quarterly,Debit Card,678.18,60,1,2
CUST19091,2024-04-09,25,No,,Retail,South,Monthly,Credit Card,821.07,45,3,1
CUST19092,2024-02-28,4,No,,Retail,North,Quarterly,Debit Card,761.88,16,3,2
CUST19093,2023-01-27,26,No,,Retail,South,Quarterly,Credit Card,980.46,29,5,2
CUST19094,2024-01-09,31,Yes,2026-05-17,Retail,East,Annual,UPI,276.41,96,1,2
CUST19095,2023-11-25,12,No,,Corporate,South,Monthly,UPI,729.27,35,2,5
CUST19096,2022-07-18,18,No,,SME,West,Monthly,Debit Card,1128.57,76,1,5
CUST19097,2021-06-10,10,Yes,2021-10-09,SME,North,Monthly,Credit Card,610.51,38,2,4
CUST19098,2023-04-20,36,Yes,2024-04-30,Corporate,South,Monthly,Debit Card,590.56,93,4,2
CUST19099,2022-06-22,2,No,,SME,East,Monthly,Debit Card,692.98,97,0,1
CUST19100,2021-08-13,25,No,,SME,North,Monthly,UPI,602.79,79,1,1
CUST19101,2021-04-05,47,No,,Retail,West,Monthly,UPI,362.37,86,1,1
CUST19102,2023-08-07,9,No,,Retail,West,Annual,Debit Card,477.14,85,1,2
CUST19103,2022-07-07,47,No,,Corporate,East,Monthly,UPI,791.13,37,1,1
CUST19104,2022-10-07,32,No,,SME,North,Monthly,Debit Card,453.4,88,4,4
CUST19105,2021-03-07,5,No,,Corporate,West,Quarterly,UPI,1154.88,29,5,5
CUST19106,2022-10-27,3,No,,Retail,West,Monthly,Debit Card,760.05,78,6,3
CUST19107,2022-11-15,17,No,,SME,North,Monthly,Credit Card,862.47,72,2,3
CUST19108,2023-06-29,13,Yes,2025-02-15,Retail,East,Monthly,Credit Card,886.97,10,3,5
CUST19109,2023-04-17,3,No,,Retail,South,Quarterly,UPI,904.05,91,1,1
CUST19110,2022-07-25,28,No,,Corporate,West,Annual,UPI,938.34,7,3,5
CUST19111,2022-11-27,4,No,,Corporate,West,Monthly,Credit Card,946.85,94,0,1
CUST19112,2021-06-29,18,No,,Corporate,West,Monthly,Debit Card,847.12,22,3,5
CUST19113,2023-04-14,35,Yes,2023-09-07,Retail,West,Monthly,Debit Card,752.86,21,3,5
CUST19114,2023-12-28,14,Yes,2024-11-15,Corporate,North,Quarterly,UPI,802.63,18,3,2
CUST19115,2021-07-21,16,No,,Retail,East,Quarterly,UPI,379.48,41,2,5
CUST19116,2023-11-05,12,No,,Corporate,East,Quarterly,Credit Card,745.23,84,2,2
CUST19117,2023-12-02,11,No,,SME,South,Annual,Debit Card,497.41,32,1,1
CUST19118,2022-06-27,2,No,,SME,North,Monthly,Debit Card,812.89,43,0,5
CUST19119,2023-09-09,33,No,,Corporate,West,Monthly,Debit Card,487.65,59,5,2
CUST19120,2023-02-13,13,No,,SME,South,Quarterly,Credit Card,730.14,38,1,1
CUST19121,2022-11-25,30,Yes,2023-12-21,Retail,East,Quarterly,Credit Card,1108.62,9,0,4
CUST19122,2022-09-04,26,No,,Retail,North,Monthly,Debit Card,684.65,65,5,3
CUST19123,2024-04-12,18,No,,Retail,West,Quarterly,UPI,766.17,8,2,2
CUST19124,2021-09-01,13,No,,Retail,East,Monthly,Credit Card,830.78,52,2,3
CUST19125,2021-03-01,4,No,,SME,West,Annual,Credit Card,726.46,6,1,4
CUST19126,2021-04-14,33,No,,Retail,South,Quarterly,Credit Card,715.96,81,4,4
CUST19127,2022-10-13,15,Yes,2025-03-01,Corporate,South,Monthly,UPI,809.55,95,3,2
CUST19128,2023-10-08,17,Yes,2025-12-28,Retail,East,Monthly,Debit Card,527.45,40,1,3
CUST19129,2021-03-18,6,No,,Corporate,East,Monthly,UPI,679.38,76,0,3
CUST19130,2023-11-08,5,No,,Retail,West,Monthly,Debit Card,625.96,88,1,5
CUST19131,2022-11-29,33,No,,Retail,North,Annual,Credit Card,560.01,58,3,4
CUST19132,2023-08-04,16,Yes,2025-03-29,Retail,South,Quarterly,Debit Card,897.9,32,0,4
CUST19133,2021-09-24,46,No,,SME,South,Monthly,Credit Card,448.51,52,4,2
CUST19134,2023-02-20,24,No,,Corporate,South,Quarterly,UPI,479.35,90,3,5
CUST19135,2022-09-01,5,No,,Retail,East,Monthly,Debit Card,753.83,83,1,2
CUST19136,2023-08-04,3,No,,Corporate,East,Annual,UPI,742.01,43,1,3
CUST19137,2023-10-22,35,No,,Retail,West,Annual,Credit Card,713.49,81,1,2
CUST19138,2023-11-17,27,No,,SME,West,Quarterly,UPI,977.29,46,0,5
CUST19139,2022-07-02,12,No,,SME,West,Monthly,Credit Card,876.89,65,0,5
CUST19140,2021-06-09,41,No,,Corporate,South,Monthly,Credit Card,1018.07,66,1,5
CUST19141,2023-07-26,25,No,,SME,East,Quarterly,Debit Card,518.71,27,2,1
CUST19142,2022-02-03,17,Yes,2022-09-09,Retail,East,Monthly,UPI,368.13,64,1,4
CUST19143,2022-06-27,20,No,,SME,West,Annual,Debit Card,659.23,78,2,3
CUST19144,2021-05-07,28,No,,Corporate,East,Monthly,Debit Card,627.37,59,2,3
CUST19145,2023-10-06,35,No,,Retail,North,Quarterly,Debit Card,725.65,93,0,1
CUST19146,2023-08-06,15,No,,SME,North,Annual,UPI,868.3,10,1,1
CUST19147,2021-07-29,33,Yes,2022-06-25,Retail,North,Monthly,Credit Card,474.04,10,0,2
CUST19148,2021-05-30,3,No,,Retail,East,Monthly,UPI,1062.35,7,0,1
CUST19149,2021-01-31,7,No,,Corporate,North,Annual,Debit Card,758.35,40,0,2
CUST19150,2022-09-04,10,Yes,2023-11-25,Corporate,South,Monthly,Credit Card,461.25,96,3,2
CUST19151,2021-10-29,41,No,,Corporate,East,Monthly,UPI,776.6,56,3,1
CUST19152,2023-08-21,26,No,,Retail,West,Quarterly,Debit Card,630.99,38,4,1
CUST19153,2023-05-15,41,No,,Retail,North,Monthly,UPI,546.17,51,1,4
CUST19154,2023-02-04,40,Yes,2024-08-23,SME,North,Monthly,Debit Card,761.2,57,3,5
CUST19155,2022-11-14,6,No,,SME,North,Monthly,UPI,859.56,26,1,2
CUST19156,2021-09-14,33,No,,Retail,North,Monthly,Credit Card,394.43,60,1,2
CUST19157,2023-07-29,16,Yes,2025-01-21,Retail,East,Monthly,Debit Card,806.87,15,0,2
CUST19158,2023-12-17,24,No,,Retail,West,Monthly,UPI,427.69,39,1,1
CUST19159,2021-01-09,30,No,,Retail,North,Monthly,Debit Card,250.0,67,1,5
CUST19160,2023-10-26,10,No,,Corporate,South,Quarterly,Debit Card,857.25,10,2,5
CUST19161,2023-04-27,11,No,,Retail,North,Monthly,Debit Card,646.75,26,2,2
CUST19162,2024-02-12,44,No,,Retail,East,Monthly,Debit Card,266.04,15,5,4
CUST19163,2023-02-16,22,No,,SME,East,Quarterly,Debit Card,830.65,6,2,1
CUST19164,2022-11-16,3,No,,Retail,South,Monthly,UPI,680.97,24,1,2
CUST19165,2023-01-02,38,Yes,2024-05-04,Corporate,West,Annual,UPI,541.99,20,2,1
CUST19166,2021-01-24,40,No,,Retail,South,Quarterly,Credit Card,516.94,72,2,1
CUST19167,2022-05-08,23,Yes,2023-03-04,Retail,East,Quarterly,UPI,518.1,78,2,2
CUST19168,2023-08-28,45,No,,Retail,South,Monthly,UPI,459.85,84,0,4
CUST19169,2021-04-13,19,No,,SME,East,Monthly,Credit Card,600.39,10,1,2
CUST19170,2023-12-20,40,No,,SME,West,Annual,Debit Card,640.39,9,2,1
CUST19171,2024-01-15,13,No,,SME,South,Monthly,Debit Card,689.94,90,1,4
CUST19172,2023-02-06,36,No,,Retail,South,Monthly,Credit Card,543.75,98,2,5
CUST19173,2023-10-20,3,No,,Retail,North,Monthly,Debit Card,843.01,70,0,4
CUST19174,2022-01-07,22,No,,SME,East,Quarterly,UPI,701.65,30,0,4
CUST19175,2022-11-10,25,No,,Corporate,North,Monthly,UPI,941.99,60,3,3
CUST19176,2022-08-19,20,Yes,2024-01-04,Retail,North,Quarterly,UPI,523.92,89,1,2
CUST19177,2021-07-21,28,No,,Corporate,West,Annual,Debit Card,777.84,34,3,2
CUST19178,2021-03-30,3,No,,SME,North,Quarterly,Credit Card,672.71,15,0,3
CUST19179,2022-03-13,22,Yes,2023-10-22,SME,North,Annual,Credit Card,443.03,69,2,1
CUST19180,2021-04-30,44,Yes,2021-11-11,Retail,North,Monthly,Debit Card,744.6,69,1,3
CUST19181,2021-06-05,37,No,,SME,East,Quarterly,Credit Card,737.78,64,1,1
CUST19182,2022-02-03,38,No,,Retail,South,Monthly,UPI,712.48,53,2,5
CUST19183,2021-07-07,18,Yes,2022-01-13,SME,East,Quarterly,UPI,752.9,8,4,4
CUST19184,2023-12-12,20,No,,SME,West,Quarterly,UPI,951.53,71,1,3
CUST19185,2022-10-14,46,No,,Retail,South,Monthly,Debit Card,503.06,69,0,3
CUST19186,2022-08-10,5,Yes,2024-12-03,SME,East,Monthly,Debit Card,918.27,87,5,4
CUST19187,2021-08-18,43,No,,SME,East,Monthly,Credit Card,570.09,6,2,1
CUST19188,2024-02-28,9,No,,Retail,South,Monthly,Debit Card,472.5,20,1,1
CUST19189,2021-02-24,29,No,,SME,East,Quarterly,Debit Card,670.79,74,1,5
CUST19190,2021-09-28,17,Yes,2024-03-12,Corporate,North,Monthly,Debit Card,467.16,58,0,3
CUST19191,2024-01-29,12,Yes,2025-04-13,Retail,West,Monthly,UPI,549.57,71,4,4
CUST19192,2023-12-29,26,No,,Corporate,East,Quarterly,Debit Card,326.34,79,4,5
CUST19193,2023-08-28,33,Yes,2024-12-05,Retail,South,Annual,Credit Card,514.43,15,1,4
CUST19194,2024-03-21,33,Yes,2026-08-11,Corporate,West,Quarterly,UPI,663.93,77,3,3
CUST19195,2021-11-26,36,No,,Retail,East,Annual,UPI,536.27,11,0,2
CUST19196,2021-04-26,29,Yes,2023-05-19,SME,South,Monthly,Debit Card,752.61,49,2,1
CUST19197,2021-11-19,22,No,,SME,East,Monthly,UPI,863.26,56,3,3
CUST19198,2022-07-17,18,No,,SME,South,Quarterly,UPI,622.08,20,2,2
CUST19199,2021-08-17,17,Yes,2022-06-10,SME,South,Monthly,Credit Card,455.18,27,0,3
CUST19200,2021-12-26,44,Yes,2023-02-06,Corporate,East,Quarterly,UPI,805.74,88,2,3
CUST19201,2023-10-26,24,No,,Retail,South,Monthly,Credit Card,479.75,21,1,3
CUST19202,2021-01-28,22,No,,Corporate,East,Monthly,Credit Card,605.97,75,2,4
CUST19203,2023-05-19,44,No,,Retail,North,Quarterly,Credit Card,521.08,84,0,3
CUST19204,2021-01-28,5,No,,SME,West,Annual,Debit Card,662.23,61,1,2
CUST19205,2023-01-14,1,No,,Retail,North,Monthly,Credit Card,689.47,67,3,5
CUST19206,2024-01-11,19,Yes,2026-03-12,Retail,East,Monthly,Debit Card,463.41,77,2,5
CUST19207,2024-01-17,30,No,,Retail,West,Monthly,UPI,687.08,94,1,3
CUST19208,2022-08-03,39,No,,SME,South,Monthly,Debit Card,565.46,49,1,3
CUST19209,2022-03-27,15,Yes,2023-07-14,Retail,South,Monthly,Debit Card,769.55,90,2,1
CUST19210,2022-03-09,46,No,,Corporate,West,Annual,UPI,700.14,35,3,1
CUST19211,2022-01-09,35,No,,Retail,West,Annual,Debit Card,693.8,10,2,3
CUST19212,2022-03-11,5,No,,Retail,East,Annual,UPI,647.21,63,4,5
CUST19213,2021-08-06,6,Yes,2022-10-30,Retail,West,Quarterly,UPI,624.71,79,2,3
CUST19214,2024-02-06,25,No,,SME,East,Annual,Debit Card,806.48,67,1,3
CUST19215,2023-08-06,11,No,,Retail,North,Annual,UPI,625.55,69,2,3
CUST19216,2021-12-15,22,No,,Corporate,North,Quarterly,UPI,251.71,93,2,2
CUST19217,2023-02-27,34,No,,Retail,West,Monthly,UPI,403.13,30,2,5
CUST19218,2021-01-26,44,No,,SME,West,Monthly,Credit Card,629.28,21,1,3
CUST19219,2023-12-08,14,No,,Retail,South,Quarterly,Debit Card,689.52,76,0,3
CUST19220,2023-05-09,9,No,,Retail,South,Quarterly,Credit Card,456.5,45,2,2
CUST19221,2022-01-05,20,No,,Retail,South,Annual,UPI,731.17,6,1,1
CUST19222,2023-11-04,16,No,,Retail,West,Monthly,UPI,592.94,59,0,5
CUST19223,2023-06-03,17,Yes,2023-07-08,SME,West,Annual,Debit Card,774.01,97,0,3
CUST19224,2021-10-06,17,No,,Corporate,West,Monthly,UPI,250.0,69,1,4
CUST19225,2021-12-07,34,No,,Retail,West,Quarterly,UPI,713.35,15,1,5
CUST19226,2022-08-30,42,No,,Retail,North,Annual,UPI,250.0,92,3,1
CUST19227,2023-11-15,11,No,,Retail,East,Annual,Debit Card,973.43,51,2,4
CUST19228,2022-06-13,35,Yes,2023-02-12,Corporate,South,Monthly,Debit Card,668.23,16,1,2
CUST19229,2022-03-02,34,Yes,2023-07-07,Retail,East,Monthly,Credit Card,532.55,12,4,4
CUST19230,2021-01-29,36,No,,SME,West,Monthly,Debit Card,695.36,92,1,1
CUST19231,2023-08-14,8,No,,SME,North,Monthly,UPI,549.56,37,3,1
CUST19232,2021-11-19,19,Yes,2023-01-05,SME,South,Quarterly,UPI,601.29,78,2,3
CUST19233,2021-11-09,33,No,,SME,South,Annual,UPI,526.23,43,1,1
CUST19234,2022-08-07,23,No,,Corporate,South,Annual,Debit Card,250.0,42,1,1
CUST19235,2023-02-01,2,No,,Retail,South,Quarterly,UPI,433.7,14,1,2
CUST19236,2021-10-22,8,No,,SME,East,Quarterly,Credit Card,553.04,46,2,3
CUST19237,2022-10-18,29,Yes,2023-10-30,Retail,South,Quarterly,Credit Card,939.03,7,1,2
CUST19238,2023-02-25,42,Yes,2025-06-05,Retail,North,Annual,UPI,450.29,65,3,3
CUST19239,2021-08-11,7,No,,SME,South,Quarterly,Debit Card,663.83,53,2,1
CUST19240,2021-03-16,29,No,,SME,North,Monthly,UPI,439.31,76,2,1
CUST19241,2021-04-12,31,No,,Retail,South,Quarterly,Credit Card,455.38,46,2,4
CUST19242,2023-06-04,30,No,,SME,East,Annual,Debit Card,781.18,83,4,2
CUST19243,2021-06-22,35,No,,SME,West,Monthly,Credit Card,851.71,76,0,2
CUST19244,2023-10-25,25,Yes,2024-12-19,Retail,East,Annual,UPI,652.98,76,1,2
CUST19245,2022-01-30,47,Yes,2023-07-31,SME,East,Monthly,Debit Card,261.58,35,5,3
CUST19246,2023-04-13,4,Yes,2023-11-16,Retail,South,Quarterly,UPI,845.18,52,4,5
CUST19247,2023-10-01,43,No,,Retail,South,Monthly,UPI,562.12,29,0,2
CUST19248,2021-06-16,38,No,,SME,North,Monthly,Debit Card,641.39,26,2,3
CUST19249,2021-10-27,17,No,,Retail,North,Monthly,Debit Card,838.32,91,4,5
CUST19250,2021-04-28,10,Yes,2021-10-28,Retail,North,Monthly,UPI,650.55,97,0,2
CUST19251,2022-05-27,1,No,,SME,North,Quarterly,Credit Card,461.79,18,2,1
CUST19252,2022-09-04,18,Yes,2023-03-29,Retail,West,Monthly,Credit Card,645.57,48,1,1
CUST19253,2024-04-13,46,No,,SME,West,Monthly,Credit Card,421.11,64,2,4
CUST19254,2021-06-08,19,No,,Retail,South,Quarterly,UPI,1106.95,63,3,2
CUST19255,2023-11-28,32,Yes,2026-02-20,SME,East,Monthly,Debit Card,664.25,69,1,2
CUST19256,2022-04-08,31,No,,Retail,South,Annual,UPI,1059.85,27,1,3
CUST19257,2021-04-14,33,No,,Retail,East,Monthly,Credit Card,253.68,75,2,2
CUST19258,2023-09-09,22,No,,Retail,South,Annual,Debit Card,482.29,88,1,3
CUST19259,2021-09-07,1,Yes,2022-02-10,Corporate,West,Quarterly,UPI,687.12,50,2,5
CUST19260,2023-11-03,41,Yes,2024-04-22,Retail,West,Monthly,UPI,564.78,82,2,5
CUST19261,2022-07-21,46,No,,SME,West,Monthly,Credit Card,736.37,36,2,2
CUST19262,2022-08-20,35,Yes,2023-11-18,Retail,North,Monthly,UPI,561.58,18,2,1
CUST19263,2022-09-13,44,No,,Retail,East,Monthly,Credit Card,886.39,70,2,3
CUST19264,2022-07-09,17,No,,SME,East,Quarterly,Debit Card,421.71,48,3,3
CUST19265,2021-03-12,34,No,,Corporate,South,Quarterly,UPI,642.38,87,1,5
CUST19266,2023-08-14,29,No,,SME,East,Monthly,Credit Card,724.02,26,1,1
CUST19267,2023-08-31,6,No,,Retail,West,Monthly,UPI,789.47,85,2,2
CUST19268,2022-03-14,1,No,,Retail,North,Quarterly,UPI,779.62,97,1,5
CUST19269,2023-12-04,27,Yes,2026-01-20,Retail,West,Monthly,Debit Card,658.37,80,2,3
CUST19270,2023-11-04,12,Yes,2024-12-06,Retail,East,Quarterly,Debit Card,547.38,75,1,3
CUST19271,2024-02-10,4,No,,Retail,West,Annual,Debit Card,534.35,87,3,5
CUST19272,2021-11-10,16,No,,Retail,North,Monthly,UPI,266.64,5,2,5
CUST19273,2022-04-30,11,No,,SME,West,Monthly,Credit Card,726.67,27,4,1
CUST19274,2021-06-18,20,No,,SME,North,Quarterly,Credit Card,279.05,99,4,2
CUST19275,2023-06-07,26,No,,Retail,East,Annual,Credit Card,705.03,39,2,3
CUST19276,2023-03-14,28,No,,Retail,East,Quarterly,Debit Card,610.09,95,5,2
CUST19277,2021-09-03,42,No,,Retail,South,Monthly,Debit Card,610.66,7,2,5
CUST19278,2021-09-23,8,No,,Retail,South,Quarterly,Debit Card,522.08,38,4,4
CUST19279,2023-04-29,2,Yes,2025-01-16,Retail,West,Monthly,Debit Card,507.8,21,3,3
CUST19280,2021-08-31,40,No,,Retail,West,Monthly,UPI,541.35,76,0,3
CUST19281,2022-06-14,26,Yes,2024-10-20,SME,North,Monthly,Debit Card,765.04,45,3,1
CUST19282,2023-04-27,27,No,,SME,South,Quarterly,UPI,328.9,53,1,1
CUST19283,2023-10-01,33,Yes,2025-05-22,Retail,East,Annual,Debit Card,633.96,44,2,5
CUST19284,2021-12-08,7,No,,SME,West,Monthly,UPI,737.56,58,1,2
CUST19285,2023-01-30,46,No,,Retail,West,Quarterly,Credit Card,250.0,80,1,5
CUST19286,2023-03-09,36,Yes,2025-04-20,SME,North,Quarterly,Debit Card,421.58,68,0,1
CUST19287,2022-06-16,21,Yes,2023-09-11,Retail,North,Annual,Debit Card,394.08,15,4,2
CUST19288,2023-05-14,34,No,,Retail,West,Annual,Credit Card,470.64,88,3,5
CUST19289,2021-02-11,23,No,,Retail,East,Monthly,Credit Card,494.94,99,2,1
CUST19290,2022-08-22,34,No,,SME,North,Annual,UPI,506.21,34,1,2
CUST19291,2021-11-02,40,No,,Retail,South,Quarterly,UPI,411.65,34,2,4
CUST19292,2023-03-20,7,Yes,2023-12-27,Corporate,North,Monthly,UPI,489.82,95,6,5
CUST19293,2023-05-12,26,No,,SME,West,Annual,Debit Card,636.26,82,0,2
CUST19294,2022-11-10,40,Yes,2024-10-03,Retail,East,Monthly,UPI,624.55,77,3,4
CUST19295,2023-01-01,17,No,,Corporate,North,Monthly,Debit Card,474.38,68,3,3
CUST19296,2022-03-17,31,Yes,2024-05-02,Corporate,West,Quarterly,Credit Card,772.23,87,0,3
CUST19297,2023-07-22,39,No,,Retail,South,Quarterly,Debit Card,884.7,36,2,5
CUST19298,2023-06-22,25,No,,Retail,North,Annual,Credit Card,701.9,14,1,3
CUST19299,2021-05-13,37,No,,Retail,West,Annual,Credit Card,665.61,39,1,1
CUST19300,2022-12-20,15,No,,Corporate,West,Monthly,Credit Card,451.78,15,1,4
CUST19301,2021-02-20,2,No,,SME,South,Annual,UPI,482.95,10,2,3
CUST19302,2022-09-10,11,No,,Corporate,East,Quarterly,UPI,325.05,58,3,1
CUST19303,2022-01-27,32,Yes,2022-10-31,Retail,North,Annual,UPI,379.5,17,2,1
CUST19304,2022-11-27,30,No,,Corporate,South,Quarterly,Debit Card,1202.41,37,0,5
CUST19305,2022-06-07,17,No,,Retail,East,Monthly,UPI,663.15,33,2,5
CUST19306,2022-05-23,24,No,,Corporate,North,Annual,Debit Card,816.13,49,2,2
CUST19307,2021-12-20,45,Yes,2022-02-03,Retail,North,Annual,Credit Card,768.27,34,6,2
CUST19308,2023-05-17,4,No,,Retail,North,Quarterly,UPI,1025.83,28,2,1
CUST19309,2023-08-31,46,No,,Corporate,West,Annual,UPI,386.34,34,0,2
CUST19310,2023-08-14,32,No,,Corporate,East,Quarterly,UPI,564.14,70,2,4
CUST19311,2021-04-06,19,No,,Corporate,West,Quarterly,Credit Card,697.94,81,2,1
CUST19312,2021-04-16,3,Yes,2022-06-16,Retail,East,Quarterly,Credit Card,536.8,98,2,1
